"Según el artículo 114 de la Constitución, si el Congreso niega su confianza al Gobierno, ocurrirá una de las siguientes situaciones:",El candidato incluido en la cuestión de confianza se entenderá investido de la confianza de la Cámara.,"Se tendrá que proceder a la designación de presidente del Gobierno, según lo dispuesto en el artículo 99 de la Constitución.",El rey procederá a nombrar presidente del Gobierno al candidato incluido en la cuestión de confianza.,Se disolverá el Congreso de los Diputados y se convocarán elecciones a esta Cámara.,2,"El artículo 114 de la Constitución establece que, si se niega la confianza, se procederá a la designación de presidente según el artículo 99.",Constitución Española
El presidente del Gobierno puede proponer la disolución del Senado:,Previo Acuerdo del Consejo de ministros.,Previa deliberación de los Portavoces de los Grupos Parlamentarios de la Cámara.,Previa deliberación del Consejo de ministros.,Bajo su exclusiva responsabilidad y sin ningún otro trámite.,3,El artículo 115 de la Constitución establece que la disolución del Senado requiere deliberación del Consejo de Ministros.,Constitución Española
"Los estados de alarma, de excepción y de sitio:",El estado de alarma se regulará mediante un Real Decreto-Ley y los estados de excepción y de sitio mediante una Ley orgánica.,Se regularán mediante una Ley ordinaria.,Se regularán mediante una Ley orgánica.,"Se regulan, en todos sus términos, en la propia Constitución.",3,"El artículo 116 de la Constitución establece que los estados de alarma, excepción y sitio se regulan por Ley orgánica.",Constitución Española
El estado de alarma será declarado:,Por la mayoría simple del Congreso de los Diputados.,Mediante Decreto del presidente del Gobierno.,Por la mayoría absoluta del Congreso de los Diputados.,Mediante Decreto acordado en un Consejo de ministros.,4,El artículo 116 de la Constitución establece que el estado de alarma se declara por Decreto del Consejo de Ministros.,Constitución Española
Conforme al artículo 116 de la Constitución y en relación con el estado de alarma:,Se dará cuenta de su prórroga por parte del Gobierno a las Cortes Generales.,Su prórroga por parte del Gobierno será inmediatamente comunicada al Congreso de los Diputados.,"No es posible prorrogar el plazo fijado inicialmente por el Gobierno, en ningún caso.",Es necesaria la autorización del Congreso de los Diputados para prorrogar el plazo máximo.,4,El artículo 116 de la Constitución establece que la prórroga del estado de alarma requiere autorización del Congreso.,Constitución Española
El estado de excepción será declarado:,Por la mayoría simple del Congreso de los Diputados.,Mediante una Ley orgánica.,Mediante Decreto acordado en un Consejo de ministros.,Por la mayoría absoluta del Congreso de los Diputados.,3,El artículo 116 de la Constitución establece que el estado de excepción se declara por Decreto del Consejo de Ministros.,Constitución Española
"El ámbito territorial, la duración y las condiciones del estado de sitio lo determina:","El Congreso de los Diputados, a propuesta del Gobierno.",El Congreso de los Diputados.,"El Gobierno, de acuerdo con las Cortes Generales.","El presidente del Gobierno, a propuesta del Consejo de ministros.",1,El artículo 116 de la Constitución establece que el estado de sitio lo determina el Congreso a propuesta del Gobierno.,Constitución Española
Si se declara alguno de los estados definidos en el artículo 116 de la Constitución:,Quedarán automáticamente convocadas las Cámaras si no estuvieren en período de sesiones.,"Quedará automáticamente convocado el Congreso de los Diputados si no estuviere en período de sesiones, pudiendo el Gobierno convocar también el Senado.","Si las Cámaras no estuvieran en período de sesiones, pasarán a ejercer sus funciones las Diputaciones Permanentes durante la duración de dichos estados.","Si las Cámaras no estuvieran en período de sesiones, pasarán a ejercer sus funciones las Mesas de cada Cámara durante la duración de dichos estados.",3,"El artículo 116 de la Constitución establece que, en caso de estados excepcionales, las Diputaciones Permanentes ejercen las funciones de las Cámaras si no están en sesión.",Constitución Española
"El impulso y la supervisión, con carácter general, de la actividad de los restantes órganos de la Administración General del Estado y sus Organismos Públicos en el territorio de una Comunidad Autónoma corresponde:",Al Director General.,Al Delegado del Gobierno.,Al Delegado Autonómico.,Al Subdelegado del Gobierno.,2,El artículo 154 de la Constitución atribuye al Delegado del Gobierno la supervisión de la Administración en las Comunidades Autónomas.,Constitución Española
La Administración del Estado está integrada por:,Por órganos jerárquicamente ordenados.,Por órganos centrales.,Por órganos unipersonales y colegiados.,Por órganos de los diferentes entes territoriales.,3,El artículo 103 de la Constitución establece que la Administración está integrada por órganos unipersonales y colegiados.,Constitución Española
Los contratos relativos a los asuntos propios de su Departamento son firmados en nombre del Estado:,Por el presidente del Gobierno.,Por el rey.,Por los ministros y los Secretarios de Estado.,Por los ministros.,4,El artículo 64 de la Ley 50/1997 establece que los ministros firman contratos en nombre del Estado.,Constitución Española
Los órganos de la Administración General del Estado que actúan como instrumento de comunicación con los demás Departamentos ministeriales son:,Los ministros.,Los Secretarios de Estado.,Los Secretarios Generales Técnicos.,Los Subsecretarios.,4,El artículo 67 de la Ley 50/1997 establece que los Subsecretarios actúan como enlace entre Departamentos.,Constitución Española
Las disposiciones y resoluciones de los ministros adoptan la forma:,De decretos.,De órdenes.,De decretos leyes.,De decretos legislativos.,2,El artículo 64 de la Ley 50/1997 establece que las resoluciones de los ministros adoptan la forma de órdenes.,Constitución Española
El anteproyecto de ley de los Presupuestos Generales del Estado es elaborado:,Por las Cortes Generales.,Por el Congreso de los Diputados.,Por el Consejo de ministros.,Por el Ministerio competente en materia de hacienda.,4,El artículo 134 de la Constitución establece que el Ministerio de Hacienda elabora el anteproyecto de Presupuestos.,Constitución Española
Si la Ley de presupuestos Generales del Estado no fuera aprobada por las Cortes antes del primer día del ejercicio económico en que haya de regir:,Se transferirán las cantidades sobrantes de ejercicios anteriores.,Se publicará un anexo complementario de validez temporal.,"Se adecuará, provisionalmente, un programa de ingresos y gastos.",Se considerarán automáticamente prorrogados los del ejercicio anterior.,4,"El artículo 134.4 de la Constitución Española establece que, si no se aprueban los Presupuestos Generales del Estado antes del primer día del ejercicio económico correspondiente, se considerarán automáticamente prorrogados los del ejercicio anterior.",Constitución Española
"En la Administración General del Estado en el exterior, son órganos directivos:",Los Embajadores y los representantes permanentes ante organizaciones internacionales.,Los Representantes Permanentes ante organizaciones internacionales y los Cónsules.,Los Embajadores y los Cónsules.,"Los Embajadores, los Cónsules y los Secretarios de la Embajada.",1,"El artículo 67 de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público, establece que los Embajadores y los representantes permanentes ante organizaciones internacionales son órganos directivos en el exterior.",Constitución Española
En todos los Departamentos Ministeriales existirá:,Una Subsecretaria.,Una Secretaria General Técnica.,Una Subsecretaria y una Secretaria General Técnica.,Una Secretaria de Estado.,3,"El artículo 63 de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público, establece que en todos los Departamentos Ministeriales existirá una Subsecretaría y una Secretaría General Técnica.",Constitución Española
"El artículo 69 de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público dispone que existirá un Subdelegado del Gobierno:",En todas las provincias salvo en aquellas que sean sede de la Delegación del Gobierno.,"En todas las provincias, excepto en las Comunidades Autónomas uniprovinciales, si no se han creado en éstas mediante Real Decreto.",En todas las provincias.,"En todas las provincias, excepto en las Comunidades Autónomas uniprovinciales.",2,"El artículo 69 de la Ley 40/2015 establece que existirá un Subdelegado del Gobierno en todas las provincias, excepto en las Comunidades Autónomas uniprovinciales, a menos que se haya creado mediante Real Decreto.",Constitución Española
